geo_level,geo_name,pct_black_alone,reason_for_unemployment,population_group,race_or_ethnicity,unemployed_population_per_100_people,quartiles_action_race,bls_year,acs_year
state,Hawaii,1.9,Job losers and people who completed temporary jobs - Total,Total population,All races,0.553,Bottom 25% of geographies,2024,2023
state,Hawaii,1.9,Job leavers,Total population,All races,0.277,Top 25% of geographies,2024,2023
state,Hawaii,1.9,Reentrants,Total population,All races,0.484,26-50% of geographies,2024,2023
state,Idaho,0.7,Reentrants,Total population,All races,0.581,51-75% of geographies,2024,2023
state,Idaho,0.7,Total unemployed,Total population,All races,1.954,51-75% of geographies,2024,2023
state,Idaho,0.7,Job losers and people who completed temporary jobs - Total,Total population,All races,1.004,51-75% of geographies,2024,2023
state,Idaho,0.7,Job leavers,Total population,All races,0.264,51-75% of geographies,2024,2023
state,Idaho,0.7,New entrants,Total population,All races,0.158,26-50% of geographies,2024,2023
state,Idaho,0.7,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.317,51-75% of geographies,2024,2023
state,Illinois,13.8,Total unemployed,Total population,All races,2.576,Top 25% of geographies,2024,2023
state,Illinois,13.8,New entrants,Total population,All races,0.221,Top 25% of geographies,2024,2023
state,Illinois,13.8,Reentrants,Total population,All races,0.733,Top 25% of geographies,2024,2023
state,Illinois,13.8,Job losers and people who completed temporary jobs - Total,Total population,All races,1.371,Top 25% of geographies,2024,2023
state,Illinois,13.8,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.315,51-75% of geographies,2024,2023
state,Illinois,13.8,Job leavers,Total population,All races,0.244,26-50% of geographies,2024,2023
state,Indiana,9.3,New entrants,Total population,All races,0.191,51-75% of geographies,2024,2023
state,Indiana,9.3,Reentrants,Total population,All races,0.69,Top 25% of geographies,2024,2023
state,Indiana,9.3,Job losers and people who completed temporary jobs - Total,Total population,All races,1.042,Top 25% of geographies,2024,2023
state,Indiana,9.3,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.352,Top 25% of geographies,2024,2023
state,Indiana,9.3,Total unemployed,Total population,All races,2.187,Top 25% of geographies,2024,2023
state,Indiana,9.3,Job leavers,Total population,All races,0.264,51-75% of geographies,2024,2023
state,Iowa,3.9,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.407,Top 25% of geographies,2024,2023
state,Iowa,3.9,Total unemployed,Total population,All races,1.627,26-50% of geographies,2024,2023
state,Iowa,3.9,Job leavers,Total population,All races,0.156,Bottom 25% of geographies,2024,2023
state,Iowa,3.9,New entrants,Total population,All races,0.031,Bottom 25% of geographies,2024,2023
state,Iowa,3.9,Reentrants,Total population,All races,0.501,26-50% of geographies,2024,2023
state,Iowa,3.9,Job losers and people who completed temporary jobs - Total,Total population,All races,0.97,51-75% of geographies,2024,2023
state,Kansas,5.4,New entrants,Total population,All races,0.068,Bottom 25% of geographies,2024,2023
state,Kansas,5.4,Reentrants,Total population,All races,0.715,Top 25% of geographies,2024,2023
state,Kansas,5.4,Job losers and people who completed temporary jobs - Total,Total population,All races,0.885,26-50% of geographies,2024,2023
state,Kansas,5.4,Total unemployed,Total population,All races,1.974,51-75% of geographies,2024,2023
state,Kansas,5.4,Job leavers,Total population,All races,0.306,Top 25% of geographies,2024,2023
state,Kansas,5.4,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.272,51-75% of geographies,2024,2023
state,Kentucky,7.9,Reentrants,Total population,All races,0.931,Top 25% of geographies,2024,2023
state,Kentucky,7.9,Total unemployed,Total population,All races,2.439,Top 25% of geographies,2024,2023
state,Kentucky,7.9,Job leavers,Total population,All races,0.355,Top 25% of geographies,2024,2023
state,Kentucky,7.9,New entrants,Total population,All races,0.288,Top 25% of geographies,2024,2023
state,Kentucky,7.9,Job losers and people who completed temporary jobs - Total,Total population,All races,0.865,26-50% of geographies,2024,2023
state,Kentucky,7.9,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.244,26-50% of geographies,2024,2023
state,Louisiana,31.1,Job leavers,Total population,All races,0.26,51-75% of geographies,2024,2023
state,Louisiana,31.1,Reentrants,Total population,All races,0.584,51-75% of geographies,2024,2023
state,Louisiana,31.1,Total unemployed,Total population,All races,1.948,51-75% of geographies,2024,2023
state,Louisiana,31.1,Job losers and people who completed temporary jobs - Total,Total population,All races,0.974,51-75% of geographies,2024,2023
state,Louisiana,31.1,New entrants,Total population,All races,0.151,26-50% of geographies,2024,2023
state,Louisiana,31.1,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.216,26-50% of geographies,2024,2023
state,Maine,1.7,Job leavers,Total population,All races,0.218,26-50% of geographies,2024,2023
state,Maine,1.7,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.29,51-75% of geographies,2024,2023
state,Maine,1.7,Job losers and people who completed temporary jobs - Total,Total population,All races,0.653,Bottom 25% of geographies,2024,2023
state,Maine,1.7,Reentrants,Total population,All races,0.581,26-50% of geographies,2024,2023
state,Maine,1.7,Total unemployed,Total population,All races,1.597,Bottom 25% of geographies,2024,2023
state,Maine,1.7,New entrants,Total population,All races,0.218,Top 25% of geographies,2024,2023
state,Maryland,29.6,Total unemployed,Total population,All races,2.058,51-75% of geographies,2024,2023
state,Maryland,29.6,Job leavers,Total population,All races,0.292,Top 25% of geographies,2024,2023
state,Maryland,29.6,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.162,Bottom 25% of geographies,2024,2023
state,Maryland,29.6,New entrants,Total population,All races,0.178,51-75% of geographies,2024,2023
state,Maryland,29.6,Reentrants,Total population,All races,0.697,Top 25% of geographies,2024,2023
state,Maryland,29.6,Job losers and people who completed temporary jobs - Total,Total population,All races,0.891,51-75% of geographies,2024,2023
state,Massachusetts,7.0,Job leavers,Total population,All races,0.229,26-50% of geographies,2024,2023
state,Massachusetts,7.0,New entrants,Total population,All races,0.243,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Total unemployed,Total population,All races,2.231,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.358,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Job losers and people who completed temporary jobs - Total,Total population,All races,1.087,Top 25% of geographies,2024,2023
state,Massachusetts,7.0,Reentrants,Total population,All races,0.672,51-75% of geographies,2024,2023
state,Michigan,13.4,Job losers and people who completed temporary jobs - Total,Total population,All races,1.164,Top 25% of geographies,2024,2023
state,Michigan,13.4,Job leavers,Total population,All races,0.269,51-75% of geographies,2024,2023
state,Michigan,13.4,Total unemployed,Total population,All races,2.298,Top 25% of geographies,2024,2023
state,Michigan,13.4,Reentrants,Total population,All races,0.746,Top 25% of geographies,2024,2023
state,Michigan,13.4,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.398,Top 25% of geographies,2024,2023
state,Michigan,13.4,New entrants,Total population,All races,0.119,26-50% of geographies,2024,2023
state,Minnesota,6.8,New entrants,Total population,All races,0.07,Bottom 25% of geographies,2024,2023
state,Minnesota,6.8,Job losers and people who completed temporary jobs - Total,Total population,All races,0.928,51-75% of geographies,2024,2023
state,Minnesota,6.8,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.473,Top 25% of geographies,2024,2023
state,Minnesota,6.8,Reentrants,Total population,All races,0.63,51-75% of geographies,2024,2023
state,Minnesota,6.8,Job leavers,Total population,All races,0.175,Bottom 25% of geographies,2024,2023
state,Minnesota,6.8,Total unemployed,Total population,All races,1.803,26-50% of geographies,2024,2023
state,Mississippi,37.0,Job losers and people who completed temporary jobs - Total,Total population,All races,0.576,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Reentrants,Total population,All races,0.474,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Total unemployed,Total population,All races,1.321,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Job leavers,Total population,All races,0.169,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.169,Bottom 25% of geographies,2024,2023
state,Mississippi,37.0,New entrants,Total population,All races,0.136,26-50% of geographies,2024,2023
state,Missouri,11.1,Job leavers,Total population,All races,0.227,26-50% of geographies,2024,2023
state,Missouri,11.1,New entrants,Total population,All races,0.178,51-75% of geographies,2024,2023
state,Missouri,11.1,Total unemployed,Total population,All races,1.783,26-50% of geographies,2024,2023
state,Missouri,11.1,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.227,26-50% of geographies,2024,2023
state,Missouri,11.1,Reentrants,Total population,All races,0.632,51-75% of geographies,2024,2023
state,Missouri,11.1,Job losers and people who completed temporary jobs - Total,Total population,All races,0.73,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Total unemployed,Total population,All races,1.538,Bottom 25% of geographies,2024,2023
state,Montana,0.5,New entrants,Total population,All races,0.09,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Job losers and people who completed temporary jobs - Total,Total population,All races,0.724,Bottom 25% of geographies,2024,2023
state,Montana,0.5,Job leavers,Total population,All races,0.271,51-75% of geographies,2024,2023
state,Montana,0.5,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.452,Top 25% of geographies,2024,2023
state,Montana,0.5,Reentrants,Total population,All races,0.452,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Job losers and people who completed temporary jobs - On temporary layoff,Total population,All races,0.356,Top 25% of geographies,2024,2023
state,Nebraska,4.8,Reentrants,Total population,All races,0.407,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Job leavers,Total population,All races,0.153,Bottom 25% of geographies,2024,2023
state,Nebraska,4.8,Job losers and people who completed temporary jobs - Total,Total population,All races,0.763,26-50% of geographies,2024,2023
state,Nebraska,4.8,New entrants,Total population,All races,0.203,51-75% of geographies,2024,2023
state,Nebraska,4.8,Total unemployed,Total population,All races,1.526,Bottom 25% of geographies,2024,2023
state,Nevada,9.4,Reentrants,Total population,All races,1.019,Top 25% of geographies,2024,2023
state,Nevada,9.4,Total unemployed,Total population,All races,2.706,Top 25% of geographies,2024,2023
state,Nevada,9.4,Job losers and people who completed temporary jobs - Total,Total population,All races,1.273,Top 25% of geographies,2024,2023
state,Nevada,9.4,New entrants,Total population,All races,0.223,Top 25% of geographies,2024,2023
